"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"4BSFJ4Q9","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100907_00000039/flavell-te-ururoa-ministerial-statements-earthquake-canterbury","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:19:04","2017-11-29 02:19:04","2017-11-29 02:19:04","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/2ECTX57M/flavell-te-ururoa-ministerial-statements-earthquake-canterbury.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E8FRNRRK","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100907_00000106/flavell-te-ururoa-motions-fox-glacier-light-aircraft","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:18:44","2017-11-29 02:18:44","2017-11-29 02:18:44","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/4ZYZFI5J/flavell-te-ururoa-motions-fox-glacier-light-aircraft.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4YQ6YRAS","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100818_00000816/flavell-te-ururoa-urgent-debates-heather-roy-ministerial","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:19:43","2017-11-29 02:19:43","2017-11-29 02:19:43","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/RG3HZUT9/flavell-te-ururoa-urgent-debates-heather-roy-ministerial.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7Z7DJMSG","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100805_00000758/flavell-te-ururoa-social-assistance-future-focus-bill","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:20:26","2017-11-29 02:20:26","2017-11-29 02:20:26","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/YXVX62YT/flavell-te-ururoa-social-assistance-future-focus-bill.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A6PVEWPS","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100727_00001503/flavell-te-ururoa-estimates-debate-in-committee","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:20:45","2017-11-29 02:20:45","2017-11-29 02:20:45","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/YTFFHLHX/flavell-te-ururoa-estimates-debate-in-committee.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AA5SKIRF","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100727_00001405/flavell-te-ururoa-estimates-debate-in-committee","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:20:59","2017-11-29 02:20:59","2017-11-29 02:20:59","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/JF5HPV4V/flavell-te-ururoa-estimates-debate-in-committee.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8D753GW3","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100721_00001382/flavell-te-ururoa-resource-management-enhancement-of","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:21:11","2017-11-29 02:21:11","2017-11-29 02:21:11","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/JLQTUQXU/flavell-te-ururoa-resource-management-enhancement-of.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DDF79TLX","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100721_00001257/flavell-te-ururoa-credit-reforms-responsible-lending","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:21:34","2017-11-29 02:21:34","2017-11-29 02:21:34","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/6KEJQFU4/flavell-te-ururoa-credit-reforms-responsible-lending.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B6NWRRUT","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100721_00001062/flavell-te-ururoa-public-works-offer-back-of-and-compensation","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:21:55","2017-11-29 02:21:55","2017-11-29 02:21:55","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/VZ4GDCF4/flavell-te-ururoa-public-works-offer-back-of-and-compensation.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PGC8LXYW","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100629_00001218/flavell-te-ururoa-courts-remote-participation-bill","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:22:25","2017-11-29 02:22:25","2017-11-29 02:22:25","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/7AKI2JB8/flavell-te-ururoa-courts-remote-participation-bill.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AMY9V8BT","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100701_00001005/flavell-te-ururoa-courts-remote-participation-bill","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:22:11","2017-11-29 02:22:11","2017-11-29 02:22:11","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/TF5592TP/flavell-te-ururoa-courts-remote-participation-bill.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FLSY6APB","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100629_00000629/flavell-te-ururoa-questions-for-oral-answer-questions","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:22:37","2017-11-29 02:22:37","2017-11-29 02:22:37","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/B5YZL7CL/flavell-te-ururoa-questions-for-oral-answer-questions.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TXLM2PFL","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100622_00001223/flavell-te-ururoa-rugby-world-cup-2011-empowering-bill","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:23:33","2017-11-29 02:23:33","2017-11-29 02:23:33","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/NPJC7SZF/flavell-te-ururoa-rugby-world-cup-2011-empowering-bill.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I9T88K6Z","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100624_00001142/flavell-te-ururoa-motor-vehicle-sales-amendment-bill","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:23:19","2017-11-29 02:23:19","2017-11-29 02:23:19","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/AENZGUAB/flavell-te-ururoa-motor-vehicle-sales-amendment-bill.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S2X9V836","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100616_00001257/flavell-te-ururoa-electricity-renewable-preference","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:24:16","2017-11-29 02:24:16","2017-11-29 02:24:16","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/Q5GD6VSP/flavell-te-ururoa-electricity-renewable-preference.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5G6F6IEM","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100602_00000235/flavell-te-ururoa-questions-for-oral-answer-questions","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:25:18","2017-11-29 02:25:18","2017-11-29 02:25:18","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/X442AQCP/flavell-te-ururoa-questions-for-oral-answer-questions.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I86YC3WY","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100602_00000249/flavell-te-ururoa-questions-for-oral-answer-questions","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:24:59","2017-11-29 02:24:59","2017-11-29 02:24:59","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/SD2U2LW3/flavell-te-ururoa-questions-for-oral-answer-questions.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZMSTGZCL","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100525_00001040/flavell-te-ururoa-carter-observatory-act-repeal-bill","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:25:44","2017-11-29 02:25:44","2017-11-29 02:25:44","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/B4KLS3GY/flavell-te-ururoa-carter-observatory-act-repeal-bill.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8F8DQK3M","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100525_00000966/flavell-te-ururoa-statutes-amendment-bill-second-reading","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:25:58","2017-11-29 02:25:58","2017-11-29 02:25:58","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/3VL38SN8/flavell-te-ururoa-statutes-amendment-bill-second-reading.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CCWYW8R9","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100506_00000904/flavell-te-ururoa-waikato-tainui-raupatu-claims-waikato","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:26:11","2017-11-29 02:26:11","2017-11-29 02:26:11","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/YLFE9ZJ9/flavell-te-ururoa-waikato-tainui-raupatu-claims-waikato.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WAAKN597","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100505_00001297/flavell-te-ururoa-motions-nuclear-disarmament-treaty","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:26:40","2017-11-29 02:26:40","2017-11-29 02:26:40","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/VA6TY42H/flavell-te-ururoa-motions-nuclear-disarmament-treaty.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IM948KE2","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100505_00001136/flavell-te-ururoa-smart-meters-consumer-choice-bill","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:27:16","2017-11-29 02:27:16","2017-11-29 02:27:16","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/RMF789TJ/flavell-te-ururoa-smart-meters-consumer-choice-bill.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SDKUUPU4","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100427_00001337/flavell-te-ururoa-employment-relations-rest-breaks-and","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:28:05","2017-11-29 02:28:05","2017-11-29 02:28:05","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/DYYTYNXY/flavell-te-ururoa-employment-relations-rest-breaks-and.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NZN7NKT7","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100330_00000619/flavell-te-ururoa-questions-for-oral-answer-questions","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:28:46","2017-11-29 02:28:46","2017-11-29 02:28:46","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/MUQBRUXW/flavell-te-ururoa-questions-for-oral-answer-questions.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E8366CFH","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100323_00000338/flavell-te-ururoa-questions-for-oral-answer-questions","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:29:33","2017-11-29 02:29:33","2017-11-29 02:29:33","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/XP7TQN5Y/flavell-te-ururoa-questions-for-oral-answer-questions.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VWFGWFGH","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100323_00001234/flavell-te-ururoa-securities-trustees-and-statutory-supervisors","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:29:19","2017-11-29 02:29:19","2017-11-29 02:29:19","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/QC748PW7/flavell-te-ururoa-securities-trustees-and-statutory-supervisors.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9T7BBHXK","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100323_00001363/flavell-te-ururoa-television-new-zealand-amendment-bill","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:29:05","2017-11-29 02:29:05","2017-11-29 02:29:05","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/9ZSTLUFN/flavell-te-ururoa-television-new-zealand-amendment-bill.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VR5DM2ZU","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100217_00000676/flavell-te-ururoa-questions-for-oral-answer-questions","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:31:30","2017-11-29 02:31:30","2017-11-29 02:31:30","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/XCSZJIFF/flavell-te-ururoa-questions-for-oral-answer-questions.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YNB5VY85","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100316_00000058/flavell-te-ururoa-motions-earthquake-chile","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:31:06","2017-11-29 02:31:06","2017-11-29 02:31:06","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/WHHWDKZW/flavell-te-ururoa-motions-earthquake-chile.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUMX3YP4","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100316_00000058/flavell-te-ururoa-motions-earthquake-chile","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:30:56","2017-11-29 02:30:56","2017-11-29 02:30:56","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/U8GRKFLN/flavell-te-ururoa-motions-earthquake-chile.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4AQL5XPH","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100317_00001034/flavell-te-ururoa-christ-s-college-canterbury-amendment","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:30:03","2017-11-29 02:30:03","2017-11-29 02:30:03","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/GWU8SXCR/flavell-te-ururoa-christ-s-college-canterbury-amendment.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4UKHRPKN","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100318_00000114/flavell-te-ururoa-questions-for-oral-answer-questions","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:29:49","2017-11-29 02:29:49","2017-11-29 02:29:49","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/BKWQ5FVW/flavell-te-ururoa-questions-for-oral-answer-questions.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IHEMJIED","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100210_00000840/flavell-te-ururoa-debate-on-prime-minister-s-statement","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:33:01","2017-11-29 02:33:01","2017-11-29 02:33:01","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/6U2VMJL5/flavell-te-ururoa-debate-on-prime-minister-s-statement.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STC62HLX","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100211_00000668/flavell-te-ururoa-questions-for-oral-answer-questions","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:32:31","2017-11-29 02:32:31","2017-11-29 02:32:31","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/A6KFIVUV/flavell-te-ururoa-questions-for-oral-answer-questions.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZCP33EP6","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20100209_00000107/flavell-te-ururoa-motions-haiti-earthquake-new-zealand","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:33:17","2017-11-29 02:33:17","2017-11-29 02:33:17","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/SIJUNGJR/flavell-te-ururoa-motions-haiti-earthquake-new-zealand.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2CN7F8XT","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20091216_00000933/flavell-te-ururoa-adjournment-sittings-of-the-house","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:33:33","2017-11-29 02:33:33","2017-11-29 02:33:33","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/TXCNLX34/flavell-te-ururoa-adjournment-sittings-of-the-house.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3EJQMJIM","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20091210_00000313/flavell-te-ururoa-questions-for-oral-answer-questions","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:34:13","2017-11-29 02:34:13","2017-11-29 02:34:13","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/D67MQLXS/flavell-te-ururoa-questions-for-oral-answer-questions.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LPY6Z95V","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20091208_00001205/flavell-te-ururoa-maori-commercial-aquaculture-claims","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:34:47","2017-11-29 02:34:47","2017-11-29 02:34:47","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/Q7546QGB/flavell-te-ururoa-maori-commercial-aquaculture-claims.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3Z9TCYS3","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20091209_00001107/flavell-te-ururoa-shop-trading-hours-act-1990-repeal","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:34:27","2017-11-29 02:34:27","2017-11-29 02:34:27","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/4SIWESL6/flavell-te-ururoa-shop-trading-hours-act-1990-repeal.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AJZILJK7","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20091028_00001435/flavell-te-ururoa-whakarewarewa-and-roto-a-tamaheke-vesting","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:36:59","2017-11-29 02:36:59","2017-11-29 02:36:59","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/3KPKM59H/flavell-te-ururoa-whakarewarewa-and-roto-a-tamaheke-vesting.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BEKLSM86","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20091022_00000651/flavell-te-ururoa-questions-for-oral-answer-questions","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:38:31","2017-11-29 02:38:31","2017-11-29 02:38:31","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/DZHJLNWX/flavell-te-ururoa-questions-for-oral-answer-questions.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RA86RM5N","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090924_00000040/flavell-te-ururoa-obituaries-sir-howard-morrison-obe","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 02:39:57","2017-11-29 02:39:57","2017-11-29 02:39:57","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/AJ5ML53X/flavell-te-ururoa-obituaries-sir-howard-morrison-obe.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
